,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_learning_rate,param_max_vmap,param_temperature,param_visible_qubits,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0,31.819600296020507,1.3851639668314004,1.3214838027954101,0.1355211615197644,32,0.001,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",0.9331140350877193,0.9495060373216246,0.9462129527991219,0.9473106476399561,0.9231613611416026,0.939861006798005,0.010131838656290568,7,,,,,,,,1
1,32.39269208908081,1.305672460822007,1.214721441268921,0.09387735385324816,32,0.001,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",0.9331140350877193,0.9495060373216246,0.9462129527991219,0.9473106476399561,0.9231613611416026,0.939861006798005,0.010131838656290568,7,,,,,,,,1
2,22.326623964309693,3.382404562506368,1.2256519317626953,0.07874387775976562,32,0.001,32,1.0,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'full'}",0.7214912280701754,0.7398463227222832,0.7453347969264544,0.7135016465422612,0.7113062568605928,0.7262960502243534,0.013838791474379341,19,,,,,,,,1
3,25.263447189331053,13.52384517503853,1.0536738872528075,0.19059093629480947,32,0.001,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",0.8804824561403509,0.7903402854006586,0.8254665203073546,0.2843029637760702,0.8748627881448957,0.7310910027538661,0.22584282153777804,17,,,,,,,,1
4,25.48449001312256,13.131242502985883,1.0984214782714843,0.20083752289046922,32,0.001,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",0.8804824561403509,0.7903402854006586,0.8254665203073546,0.2843029637760702,0.8748627881448957,0.7310910027538661,0.22584282153777804,17,,,,,,,,1
5,23.79877715110779,12.844445346871122,0.9875189781188964,0.12118742708843078,32,0.001,32,10.0,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'full'}",0.7028508771929824,0.7113062568605928,0.7102085620197585,0.7091108671789242,0.7047200878155873,0.7076393302135691,0.0032760947073469733,20,,,,,,,,1
6,5.763293600082397,0.46112756851284564,0.9291917324066162,0.08922199555628232,32,0.001,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",0.29605263157894735,0.265642151481888,0.2897914379802415,0.28869374313940727,0.29637760702524696,0.28731151424114626,0.011280275099077797,26,,,,,,,,1
7,5.484241914749146,0.39880987716338023,0.9187729835510254,0.0739229111158223,32,0.001,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",0.29605263157894735,0.265642151481888,0.2897914379802415,0.28869374313940727,0.29637760702524696,0.28731151424114626,0.011280275099077797,26,,,,,,,,1
8,5.588992118835449,0.20193225718728322,1.048480463027954,0.28187789342677394,32,0.001,32,100.0,full,"{'batch_size': 32, 'learning_rate': 0.001, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'full'}",0.6831140350877193,0.7233809001097695,0.677277716794731,0.7003293084522503,0.6926454445664105,0.6953494810021762,0.016088292326776662,25,,,,,,,,1
9,18.923108720779418,2.1333389556541325,0.9079151630401612,0.03525026583522443,32,0.01,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",0.981359649122807,0.9901207464324918,0.9879253567508233,0.9879253567508233,0.9835345773874863,0.9861731372888863,0.003220429496651661,3,,,,,,,,1
10,18.5669958114624,2.006729062480919,0.8752031803131104,0.0233938271469199,32,0.01,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",0.981359649122807,0.9901207464324918,0.9879253567508233,0.9879253567508233,0.9835345773874863,0.9861731372888863,0.003220429496651661,3,,,,,,,,1
11,11.653427600860596,1.9674297831903897,0.8957467555999756,0.1086367021624427,32,0.01,32,1.0,full,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'full'}",0.7083333333333334,0.7288693743139407,0.7881448957189902,0.7442371020856202,0.7102085620197585,0.7359586534943287,0.02921787121901049,16,,,,,,,,1
12,28.42978415489197,2.8118064509972243,0.8874939918518067,0.07166163418619532,32,0.01,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",0.9133771929824561,0.9297475301866082,0.9253567508232712,0.9143798024149287,0.8913282107574094,0.9148378974329348,0.01332660723226543,11,,,,,,,,1
13,28.81896390914917,3.6890189915923703,1.002418613433838,0.1488274108316283,32,0.01,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",0.9133771929824561,0.9297475301866082,0.9253567508232712,0.9143798024149287,0.8913282107574094,0.9148378974329348,0.01332660723226543,11,,,,,,,,1
14,21.781958723068236,4.208166524771804,0.9233524322509765,0.09983618464700081,32,0.01,32,10.0,full,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'full'}",0.6962719298245614,0.7102085620197585,0.7113062568605928,0.7091108671789242,0.7047200878155873,0.7063235407398849,0.005500835977120005,21,,,,,,,,1
15,36.42294864654541,15.260112512374835,0.911124849319458,0.07733483074931143,32,0.01,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",0.34649122807017546,0.7782656421514819,0.8046103183315039,0.7848518111964874,0.7628979143798024,0.6954233828258902,0.17497915970023206,23,,,,,,,,1
16,35.99483766555786,14.972742543115585,0.9235420227050781,0.08070535851050163,32,0.01,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",0.34649122807017546,0.7782656421514819,0.8046103183315039,0.7848518111964874,0.7628979143798024,0.6954233828258902,0.17497915970023206,23,,,,,,,,1
17,20.68630380630493,13.901696290952602,0.9096166610717773,0.039407678243319456,32,0.01,32,100.0,full,"{'batch_size': 32, 'learning_rate': 0.01, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'full'}",0.6699561403508771,0.70801317233809,0.703622392974753,0.7058177826564215,0.703622392974753,0.698206376258979,0.0142186431116249,22,,,,,,,,1
18,5.883614635467529,0.7321677849150864,0.9053714275360107,0.04700990076598027,32,0.1,32,1.0,single,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'single'}",0.9989035087719298,0.9989023051591658,0.9978046103183315,0.9978046103183315,0.9978046103183315,0.9982439289772179,0.0005380534090005959,1,,,,,,,,1
19,5.757595252990723,0.7810216770787826,0.9132485389709473,0.07310601509340169,32,0.1,32,1.0,half,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'half'}",0.9989035087719298,0.9989023051591658,0.9978046103183315,0.9978046103183315,0.9978046103183315,0.9982439289772179,0.0005380534090005959,1,,,,,,,,1
20,7.552810001373291,0.6364973463377226,0.854096794128418,0.02616767287054416,32,0.1,32,1.0,full,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 1.0, 'visible_qubits': 'full'}",0.8388157894736842,0.9989023051591658,0.7135016465422612,0.9978046103183315,0.9978046103183315,0.9093657923623548,0.11575811219274489,13,,,,,,,,1
21,18.44165539741516,1.7151745295842045,0.8905654430389405,0.03390026294796405,32,0.1,32,10.0,single,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'single'}",0.9780701754385965,0.9890230515916575,0.9879253567508233,0.9857299670691547,0.9791437980241493,0.9839784697748761,0.00452494106437547,5,,,,,,,,1
22,18.829296875,1.8283795183443459,0.9201571941375732,0.034495426837478915,32,0.1,32,10.0,half,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'half'}",0.9780701754385965,0.9890230515916575,0.9879253567508233,0.9857299670691547,0.9791437980241493,0.9839784697748761,0.00452494106437547,5,,,,,,,,1
23,11.016377305984497,2.03062547129218,0.9077722549438476,0.028442181314511334,32,0.1,32,10.0,full,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 10.0, 'visible_qubits': 'full'}",0.7160087719298246,0.9989023051591658,0.7607025246981339,0.7113062568605928,0.7442371020856202,0.7862313921466674,0.10787877733851207,15,,,,,,,,1
24,25.78524270057678,8.139526140521331,0.709086799621582,0.15518866162001824,32,0.1,32,100.0,single,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'single'}",0.9144736842105263,0.9176728869374314,0.9978046103183315,0.9319429198682766,0.8781558726673985,0.9280099948003928,0.03914658925601007,9,,,,,,,,1
25,25.191959571838378,7.617875703362422,0.6431890487670898,0.18448501412871296,32,0.1,32,100.0,half,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'half'}",0.9144736842105263,0.9176728869374314,0.9978046103183315,0.9319429198682766,0.8781558726673985,0.9280099948003928,0.03914658925601007,9,,,,,,,,1
26,17.075633478164672,3.9923737082146986,0.637413501739502,0.21780855602314483,32,0.1,32,100.0,full,"{'batch_size': 32, 'learning_rate': 0.1, 'max_vmap': 32, 'temperature': 100.0, 'visible_qubits': 'full'}",0.5877192982456141,0.9989023051591658,0.9978046103183315,0.7047200878155873,0.703622392974753,0.7985537389026903,0.16858726739829777,14,,,,,,,,1
